"","Contig","Condition_GF_vs_wt","Condition_GF_vs_bA.A","Condition_GF_vs_bJ.A","Condition_GF_vs_bE.A","Condition_bA.A_vs_wt","Condition_bJ.A_vs_wt","Condition_bE.A_vs_wt","Condition_bE.A_bJ.A_bA.A_vs_wt","Condition_bE.A_bJ.A_bA.A_vs_GF","Condition_bE.A_bJ.A_bA.A_vs_GF_wt","ID_PANTHER","ID_PRINTS","ID_Pfam","ID_SMART","ID_SUPERFAMILY","Desc_PANTHER","Desc_PRINTS","Desc_Pfam","Desc_SMART","Desc_SUPERFAMILY","ID_KEGG","Desc_KEGG","ID_GO","SP","No.TM","vennLocation"
"1661","NVE7912",0,0.529912028681072,0,0,-0.582970276279706,0,0,-0.637339053462877,-0.584280805864243,-0.814413547966597,"PTHR24060:SF137;PTHR24060","PR00593;PR00248","PF07562;PF00003;PF01094","","SSF53822",NA,"Metabotropic glutamate receptor signature;Metabotropic glutamate GPCR signature","Nine Cysteines Domain of family 3 GPCR;7 transmembrane sweet-taste receptor of 3 GCPR;Receptor family ligand binding region","",NA,"K04605","GRM2_3; metabotropic glutamate receptor 2/3","GO:0004930;GO:0005887;GO:0007196;GO:0008066","N","7","Condition_GF_vs_bA.A"
"1662","NVE795",0,0.377671569563749,0,0,0,0,0,0,0,0,"PTHR22677","","","","SSF54236;SSF48403",NA,"","","",NA,"","",NA,"N","0","Condition_GF_vs_bA.A"
"1663","NVE7950",-0.465332328501502,0.275113792546568,0,0,-0.74044612104807,-0.556238427576781,-0.495346587237871,-0.889085247394207,-0.423752918892705,-0.875225863126962,"PTHR12809","","","","",NA,"","","",NA,"K15156","MED14; mediator of RNA polymerase II transcription subunit 14","GO:0006357;GO:0016592;GO:0070847","N","0","Condition_GF_vs_bA.A"
"1664","NVE796",0,0.355977912283804,0,0,-0.412319200641867,0,-0.242250656872602,-0.478104178868773,-0.421762890510711,-0.599911803949342,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,"N","0;2","Condition_GF_vs_bA.A"
"1665","NVE7991",0,-0.478889357918482,0,0,0.409908511670552,0,0,0,0,0.563426405136553,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","GO:0004553;GO:0005975;GO:0003852;GO:0009098",NA,NA,"Condition_GF_vs_bA.A"
"1666","NVE801",0,0.303925689114079,0,0,-0.211302903553208,0,0,0,0,0,"PTHR22808:SF1;PTHR22808;PTHR11064:SF40;PTHR11064","PR02011;PR02008","PF01189","","SSF53335",NA,"RNA (C5-cytosine) methyltransferase NCL1 subfamily signature;RNA (C5-cytosine) methyltransferase signature","16S rRNA methyltransferase RsmB/F","",NA,"K15335","NSUN2; tRNA (cytosine34-C5)-methyltransferase [EC:2.1.1.203]","GO:0000049;GO:0005634;GO:0005737;GO:0016428;GO:0030488","N","0","Condition_GF_vs_bA.A"
"1667","NVE8010",0,-0.517673475959444,0,0,0.756716847924576,0.420450518506192,0,0.785800048435102,0.546756676469969,0.888370881541118,"PTHR12137","","PF03567","","",NA,"","Sulfotransferase family","",NA,"K08105","D4ST1; dermatan 4-sulfotransferase 1 [EC:2.8.2.35]","GO:0000139;GO:0008146;GO:0016021;GO:0016051","N","1","Condition_GF_vs_bA.A"
"1668","NVE8020",-0.397470087586237,0.282443092727878,0,0,-0.679913180314115,-0.410766674751424,-0.546286443823477,-0.823191176651008,-0.425721089064771,-0.832608650183775,"","","","SM00582","SSF48464",NA,"","","",NA,"K14400","PCF11; pre-mRNA cleavage complex 2 protein Pcf11",NA,"N","0;1","Condition_GF_vs_bA.A"
"1669","NVE8055",0,-0.378706082896808,0,0,0.509844617736107,0,0,0.357675294943259,0,0,"PTHR15410","","","SM01082","",NA,"","","",NA,"","",NA,"N","0","Condition_GF_vs_bA.A"
"1670","NVE8064",0,-0.299441436706433,0,0,0.424882025794218,0.267249466776424,0,0.467330019353854,0.34188943026607,0.539479214855006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","GO:0016021;GO:0005576;GO:0042151;GO:0090729",NA,NA,"Condition_GF_vs_bA.A"
"1671","NVE8070",0,-0.303867410005047,0,0,0.298892437365711,0,0,0,0,0,"PTHR21074","","PF00240","SM00213","SSF54236",NA,"","Ubiquitin family","",NA,"","",NA,"N","0","Condition_GF_vs_bA.A"
"1672","NVE8088",0.560267138160654,0.439427569751369,0,0,0,0,0,0,0,0,"","","PF01275","","",NA,"","Myelin proteolipid protein (PLP or lipophilin)","",NA,"","","GO:0016021","N;Y","0;1","Condition_GF_vs_bA.A"
"1673","NVE8091",-0.396060580348957,0.779728412138809,0,0,-1.17578899248777,-0.373535633301686,-0.416856374229262,-1.02128392441313,-0.625223344064171,-1.09767188186696,"PTHR10153;PTHR10153:SF33","","PF07885","","SSF81324",NA,"","Ion channel","",NA,"","","GO:0005249;GO:0008076;GO:0016021;GO:0071805;GO:0016286","N","3;0","Condition_GF_vs_bA.A"
"1674","NVE8094",0,0.88779648818228,0,0,-0.814211133529499,0,0,-1.01821356029897,-1.09179891495175,-1.40667524344389,"PTHR24249:SF372;PTHR24249","PR00237","PF00001","SM01381","SSF81321",NA,"Rhodopsin-like GPCR superfamily signature","7 transmembrane receptor (rhodopsin family)","",NA,"","","GO:0004930;GO:0016021","N","7;0","Condition_GF_vs_bA.A"
"1675","NVE8095",-0.334381843042358,0.257931119946553,0,0,-0.592312962988911,-0.356265906370997,-0.373023558039321,-0.659208177065602,-0.324826334023243,-0.656023459190057,"PTHR10856:SF20;PTHR10856","","PF16300;PF00400;PF12894;PF08953","SM01167;SM00320;SM01166","SSF50978",NA,"","Type of WD40 repeat;WD domain; G-beta repeat;Anaphase-promoting complex subunit 4 WD40 domain;Domain of unknown function (DUF1899)","",NA,"K18619","CORO7; coronin-7","GO:0005794","N","0","Condition_GF_vs_bA.A"
"1676","NVE8107",0,0.527763667992454,0,0,-0.561406926991482,0,0,-0.597462048928112,-0.563818789929084,-0.774187551265071,"PTHR11988:SF27;PTHR11988","","PF07716","SM00338","SSF57959",NA,"","Basic region leucine zipper","",NA,"","","GO:0003700","N","0","Condition_GF_vs_bA.A"
"1677","NVE8108",0,-0.715081159263643,0,0,0.665849869629857,0,0,0.674013319546847,0.723244609180633,0.931505003511701,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","GO:0016021;GO:0004672;GO:0005524","Y","1","Condition_GF_vs_bA.A"
"1678","NVE8110",0,-0.448336479798639,0,0,0.719595901059046,0.366759105150273,0.479300368979953,0.83088985351565,0.559630432255243,0.927013193092054,"PTHR10880:SF29;PTHR10880","","PF05712;PF11717","SM00298","SSF54160",NA,"","MRG;RNA binding activity-knot of a chromodomain","",NA,"K11339","MORF4L1; mortality factor 4-like protein 1","GO:0006338;GO:0006342;GO:0006351;GO:0016575;GO:0016580;GO:0035267;GO:0043967;GO:0043968;GO:0006325;GO:0006355","N","0","Condition_GF_vs_bA.A"
"1679","NVE8122",0.530282811294806,-0.459019089424515,0,0,0.989301900719322,0.787484929639966,0.884717829196636,1.38479004433876,0.85450723304395,1.49286454065253,"PTHR10517;PTHR10517:SF14","","PF03024","","",NA,"","Folate receptor family","",NA,"K13649","FOLR; folate receptor",NA,"N","1","Condition_GF_vs_bA.A"
"1680","NVE8123",0,-0.779983816757224,0,0,0.762038125689348,0.609386343933352,0.546331520401331,1.15783221851341,1.17577790958129,1.5557397953366,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","GO:0016021;GO:0005886;GO:0090529;GO:0005524;GO:0015439;GO:0017004;GO:0103115","N","1","Condition_GF_vs_bA.A"
"1681","NVE816",0,0.421058806690648,0,0,-0.534611878999648,-0.321898940811719,-0.381101956232907,-0.697146002566016,-0.583592930257017,-0.853826316996146,"PTHR31394","","PF11712","","",NA,"","Endoplasmic reticulum-based factor for assembly of V-ATPase","",NA,"","","GO:0016021;GO:0070072","N;Y","2;0","Condition_GF_vs_bA.A"
"1682","NVE8168",0,-0.280987663865879,0,0,0.251391879608802,0,0,0.328114076473956,0.357709860731033,0.457215590773426,"PTHR32083:SF34;PTHR32083","","","","",NA,"","","",NA,"","",NA,"N","0;1","Condition_GF_vs_bA.A"
"1683","NVE8171",-0.411700293127672,-0.370793421275949,0,0,0,-0.473156696255808,0,0,0,0,"PTHR10900","","PF02469","SM00554","SSF82153",NA,"","Fasciclin domain","",NA,"K19519","TGFBI; transforming growth factor-beta-induced protein","GO:0005615;GO:0007155;GO:0030198","Y","0","Condition_GF_vs_bA.A"
"1684","NVE8173",0,-0.553630925695608,0,0,0.6658708231816,0,0,0.641402453593473,0.529162556107482,0.780376338463248,"PTHR14517","","PF05914","","",NA,"","RIB43A","",NA,"","","","N;Y","0","Condition_GF_vs_bA.A"
"1685","NVE8175",0,-0.944974261298734,0,0,1.14622967355835,0,0,1.01744541612263,0.816190003863014,1.22242339377209,"PTHR11781","","PF00837","","SSF52833",NA,"","Iodothyronine deiodinase","",NA,"K01562","DIO1; type I thyroxine 5'-deiodinase [EC:1.21.99.4]","GO:0004800;GO:0042446","N","1","Condition_GF_vs_bA.A"
"1686","NVE8206",0,-0.404617512471664,0,0,0.430125722962289,0,0,0.599922714457134,0.574414503966509,0.782891112142464,"PTHR12141:SF5;PTHR12141","","PF06456","SM01015","SSF103657",NA,"","Arfaptin-like domain","",NA,"K20314","ARFIP; arfaptin","GO:0005737;GO:0019904;GO:0034315","N","0","Condition_GF_vs_bA.A"
"1687","NVE8255",0,-0.406723333266756,0,0,0.30756206208722,0,0,0.313970584752717,0.413131855932253,0.484734614196329,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,"N","0","Condition_GF_vs_bA.A"
"1688","NVE8275",0.384557748133197,-0.495238395017041,0,0,0.879796143150237,0.535343322681438,0.647819453243607,1.08395272945308,0.699394981319881,1.18889807613098,"PTHR24031:SF553;PTHR24031","","PF00271;PF00270","SM00487;SM00490","SSF52540",NA,"","Helicase conserved C-terminal domain;DEAD/DEAH box helicase","",NA,"K05592","deaD; ATP-dependent RNA helicase DeaD [EC:3.6.4.13]","GO:0003676;GO:0004004;GO:0005524;GO:0005730;GO:0005737;GO:0008380;GO:0010468;GO:0010501;GO:0071013;GO:0004386","N","0","Condition_GF_vs_bA.A"
"1689","NVE8290",0,-0.244598420209626,0,0,0.406510545981409,0,0,0.378635665183879,0,0.396905718497315,"PTHR12461:SF27;PTHR12461","","PF13360;PF13621;PF00248","SM00564;SM00558","SSF50998;SSF51197;SSF51430",NA,"","PQQ-like domain;Cupin-like domain;Aldo/keto reductase family","",NA,"","",NA,"N","1;2","Condition_GF_vs_bA.A"
"1690","NVE830",0,0.420288203642898,0,0,-0.710619200194257,-0.563560336388954,-0.719435728143628,-1.0800363836786,-0.789705387127242,-1.24649482765136,"PTHR43925","","PF00008;PF02210","SM00282","SSF49899;SSF57196",NA,"","EGF-like domain;Laminin G domain","",NA,"","","GO:0016021","N","1","Condition_GF_vs_bA.A"
"1691","NVE8306",0,0.638913571186113,0,0,-0.762964552569535,0,0,-0.782409854110975,0,-0.960512668328296,"PTHR23412:SF17;PTHR23412","","","","",NA,"","","",NA,"","","GO:0007160;GO:0009986","N","0","Condition_GF_vs_bA.A"
"1692","NVE8316",0,-0.814691040188851,0,0,0.837253038689472,0,0,0.53651701630503,0.513955017804409,0.700314286048069,"PTHR11309;PTHR11309:SF96","","PF01392;PF01759","SM00643;SM00063","SSF63501;SSF50242",NA,"","Fz domain;UNC-6/NTR/C345C module","",NA,"","","GO:0004930;GO:0005576;GO:0007275;GO:0016021;GO:0017147;GO:0035567;GO:0042813;GO:0060070;GO:0016055","N","0","Condition_GF_vs_bA.A"
"1693","NVE8317",0,-0.399426263181829,0,0,0.466401891772384,0,0.324089068487301,0.455607109350158,0,0.562825429053607,"PTHR15599","","PF00514","SM00185","SSF48371",NA,"","Armadillo/beta-catenin-like repeat","",NA,"","",NA,"N","0","Condition_GF_vs_bA.A"
"1694","NVE8339",0.386635828298573,-0.364751422334761,0,0,0.751387250633335,0.382237546619423,0,0.716442078069129,0,0.697498614072183,"PTHR34094","","PF13349","","",NA,"","Putative adhesin","",NA,"","",NA,"N","0","Condition_GF_vs_bA.A"
"1695","NVE8343",0,-0.37395875954443,0,0,0.584056002665012,0,0.383983872343026,0.649991320233938,0.439894077113356,0.72658992161436,"PTHR21281","","PF00173","SM01117","SSF55856",NA,"","Cytochrome b5-like Heme/Steroid binding domain","",NA,"","",NA,"N","0","Condition_GF_vs_bA.A"
"1696","NVE8344",0,-0.276325344038313,0,0,0.237835764381944,0,0,0,0,0,"PTHR33772;PTHR33772:SF1","","PF15256","","",NA,"","SPATIAL","",NA,"","",NA,"N","0","Condition_GF_vs_bA.A"
"1697","NVE8358",-0.722311574452018,0.928397609910193,0,0,-1.65070918436221,-0.873747467392879,-1.00765542777551,-1.83034238461994,-1.10803081016792,-1.95891565762325,"PTHR24243","PR00237","PF00001","","SSF81321",NA,"Rhodopsin-like GPCR superfamily signature","7 transmembrane receptor (rhodopsin family)","",NA,"","","GO:0016021;GO:0004814;GO:0004820;GO:0005524;GO:0005737;GO:0006420;GO:0006426","N","4;0","Condition_GF_vs_bA.A"
"1698","NVE8372",0,0.396060244824287,0,0,-0.589181039618508,0,0,-0.484406066061742,0,-0.517127910844956,"PTHR19818;PTHR19818:SF95","","PF00096","SM00355","SSF57667",NA,"","Zinc finger; C2H2 type","",NA,"","",NA,"N","0","Condition_GF_vs_bA.A"
"1699","NVE8376",0,-0.417410150811817,0,0,0.507211809481825,0,0.376543768390881,0.692960493219751,0.603158834549744,0.864079078769098,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","GO:0004129;GO:0005751;GO:0006123;GO:0016021",NA,NA,"Condition_GF_vs_bA.A"
"1700","NVE8383",0,0.508721652094177,0,0,-0.640202715152368,0,-0.534757412447884,-0.8001219817956,-0.668640918737409,-0.979175538304779,"PTHR10336:SF147;PTHR10336","PR00390","PF09279;PF00388","SM00233;SM00148","SSF50729;SSF47473;SSF51695",NA,"Phospholipase C signature","Phosphoinositide-specific phospholipase C; efhand-like;Phosphatidylinositol-specific phospholipase C; X domain","",NA,"K19006","PLCH; phosphatidylinositol phospholipase C, eta [EC:3.1.4.11]","GO:0004435;GO:0005509;GO:0005622;GO:0016042;GO:0048015;GO:0050429","N","1","Condition_GF_vs_bA.A"
"1701","NVE8391",0,-0.240270930133173,0,0,0,0,0,0,0,0,"PTHR24183","PR01415","PF00041;PF12796","SM00248;SM00060","SSF48403;SSF49265",NA,"Ankyrin repeat signature","Fibronectin type III domain;Ankyrin repeats (3 copies)","",NA,"","",NA,"N","0;1","Condition_GF_vs_bA.A"
"1702","NVE8394",0,0.616383706881845,0,0,-0.987649468669964,0,-0.710741344359949,-1.10338810127644,-0.732122339488325,-1.22367395321731,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,"Y","6","Condition_GF_vs_bA.A"
"1703","NVE8414",0,0.636412169302422,0,0,-1.11173798053083,-0.739936552096308,-0.631702628771275,-1.29989565178943,-0.824569840561023,-1.41631059536551,"PTHR45573","PR00453","PF13385;PF00092","SM00327;SM00560","SSF53300;SSF49899",NA,"Von Willebrand factor type A domain signature","Concanavalin A-like lectin/glucanases superfamily;von Willebrand factor type A domain","",NA,"K06238","COL6A; collagen, type VI, alpha","GO:0005581","N","1;0","Condition_GF_vs_bA.A"
"1704","NVE8425",0,-0.408848270792426,0,0,0,0,0,0,0,0,"PTHR11360;PTHR11360:SF222","","PF07690","","SSF103473",NA,"","Major Facilitator Superfamily","",NA,"K08184","SLC16A7; MFS transporter, MCP family, solute carrier family 16 (monocarboxylic acid transporters), member 7","GO:0008028;GO:0016021","N","10;0","Condition_GF_vs_bA.A"
"1705","NVE8432",0,-0.366813370043043,0,0,0.433264887829706,0,0,0.503695784110305,0.437244266323642,0.627292979158372,"PTHR10655;PTHR10655:SF17","","PF02230","","SSF53474",NA,"","Phospholipase/Carboxylesterase","",NA,"K06128","LYPLA1; lysophospholipase I [EC:3.1.1.5]","GO:0002084;GO:0005737;GO:0008474;GO:0052689;GO:0016787","N","0","Condition_GF_vs_bA.A"
"1706","NVE8463",0.468772352955169,-0.518819032817438,0,0,0.987591385772606,0.755251760963349,0.602347913177401,1.21960620927372,0.750833856318548,1.31362628163837,"PTHR45040","","PF00076","SM00360","SSF54928",NA,"","RNA recognition motif. (a.k.a. RRM; RBD; or RNP domain)","",NA,"","","GO:0003723","N","0","Condition_GF_vs_bA.A"
"1707","NVE8509",0,-0.239456288469723,0,0,0.283361238711928,0,0.254309465940414,0.418644940135044,0.374739989892839,0.528922892429901,"PTHR22948:SF33;PTHR22948","","PF00013;PF00567","SM00333;SM00322","SSF63748;SSF54791",NA,"","KH domain;Tudor domain","",NA,"K18406","TDRKH; tudor domain-containing protein 2","GO:0003723;GO:0016021","N","1;0","Condition_GF_vs_bA.A"
"1708","NVE8562",0,-0.64377840276182,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","GO:0016021","N","1;0","Condition_GF_vs_bA.A"
"1709","NVE8576",0,0.498000304748958,0,0,0,0,0,0,0,0,"PTHR11938:SF1;PTHR11938","","PF01493","","SSF69336",NA,"","GXGXG motif","",NA,"K00264","GLT1; glutamate synthase (NADPH/NADH) [EC:1.4.1.13 1.4.1.14]","GO:0005737;GO:0006537;GO:0015930;GO:0016639;GO:0019676;GO:0051536","N","0","Condition_GF_vs_bA.A"
"1710","NVE8580",0,0.30468551665128,0,0,-0.464493458821409,-0.296781394539812,-0.274001460646158,-0.557242196203162,-0.397434254033033,-0.636451312935141,"PTHR13350","","","","",NA,"","","",NA,"K13145","INTS8; integrator complex subunit 8","GO:0034472","N","0","Condition_GF_vs_bA.A"
"1711","NVE8601",0,0.837598568753604,0,0,-1.08851365341715,0,0,-1.05713227438966,-0.806217189726118,-1.24223322258732,"PTHR36555;PTHR36555:SF9","","","","SSF56349",NA,"","","",NA,"","","GO:0003677;GO:0006310;GO:0015074","N","0","Condition_GF_vs_bA.A"
"1712","NVE8604",0,0.523645672167974,0,0,-0.594324891917751,0,0,-0.716812978165143,-0.646133758415365,-0.908631499838514,"PTHR16166;PTHR16166:SF22","","PF16910","","",NA,"","Repeating coiled region of VPS13","",NA,"","","GO:0004930;GO:0016021","N","0","Condition_GF_vs_bA.A"
"1713","NVE8615",0.369071334361473,0.323453281820086,0,0,0,0,0,0,0,0,"","","","","SSF50978",NA,"","","",NA,"","",NA,"N","0;1","Condition_GF_vs_bA.A"
"1714","NVE8628",0,-0.592149537110683,0,0,0.697238995877931,0.440599560481916,0,0.839402582691504,0.734313123924257,1.04914347640671,"PTHR44131","","PF00431","SM00409;SM00042","SSF48726;SSF49854",NA,"","CUB domain","",NA,"","",NA,"Y","0","Condition_GF_vs_bA.A"
"1715","NVE8638",0,-0.376920069940187,0,0,0.400893507116481,0,0,0.418667746549941,0,0.5422410200162,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","GO:0005634",NA,NA,"Condition_GF_vs_bA.A"
"1716","NVE8654",0,-0.763639117207622,0,0,0.617856819968708,0,0,0.666068175194006,0.81185047243292,0.985278804437617,"PTHR10404:SF46;PTHR10404","","PF04253;PF04389","","SSF52025;SSF53187;SSF47672",NA,"","Transferrin receptor-like dimerisation domain;Peptidase family M28","",NA,"","","","N","0","Condition_GF_vs_bA.A"
"1717","NVE8661",-0.661045261552065,0.955889790858805,0,0,-1.61693505241087,-0.855853944846405,-1.04866514268369,-1.84845381862957,-1.1874085570775,-2.0239087177332,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,"N;Y","0","Condition_GF_vs_bA.A"
"1718","NVE8662",0,0.440113908076866,0,0,-0.347003149020923,0,0,-0.345846524940643,-0.438957283996586,-0.523202860036927,"PTHR11616:SF236;PTHR11616","","PF00209","","SSF161070",NA,"","Sodium:neurotransmitter symporter family","",NA,"","",NA,"N","2","Condition_GF_vs_bA.A"
"1719","NVE8677",0,-0.511539168558124,0,0,0.875460923875593,0.767668822521786,0.569113722655027,1.18177773460858,0.817855979291116,1.33308884651303,"PTHR20863;PTHR20863:SF2","","PF12171","SM00451","SSF57667",NA,"","Zinc-finger double-stranded RNA-binding","",NA,"K14821","BUD20; bud site selection protein 20","GO:0000055;GO:0003676;GO:0005622;GO:0008270;GO:0030687;GO:0043023","N","0","Condition_GF_vs_bA.A"
"1720","NVE8693",0,0.384793949426638,0,0,-0.557003789831154,0,-0.362448021908711,-0.650849143326424,-0.478639302921907,-0.752992623415614,"PTHR23184","","PF07818","SM00316;SM00028","SSF48452;SSF50249",NA,"","HCNGP-like protein","",NA,"","","GO:0003676;GO:0006355","N","0","Condition_GF_vs_bA.A"
"1721","NVE8703",0,0.356122790309897,0,0,-0.609053058333316,-0.292846446092402,-0.315670358938978,-0.629369260034453,-0.376438992011034,-0.670539293676155,"PTHR22948","","PF00567","SM00333","SSF63748;SSF48371",NA,"","Tudor domain","",NA,"","",NA,"N;Y","0","Condition_GF_vs_bA.A"
"1722","NVE8724",0,0.623342007177404,0,0,-0.640021240709488,0,0,-0.60453214543988,0,-0.794923614162623,"PTHR23409:SF21;PTHR23409","","","","",NA,"","","",NA,"","","GO:0055114","N","0","Condition_GF_vs_bA.A"
"1723","NVE8731",0,-0.343606776988117,0,0,0.278512601530848,0,0,0.329304845810745,0.394399021268013,0.482468882387669,"PTHR10615:SF124;PTHR10615","","PF01853;PF11717","SM00298","SSF55729;SSF54160",NA,"","MOZ/SAS family;RNA binding activity-knot of a chromodomain","",NA,"K11304","TIP60; histone acetyltransferase HTATIP [EC:2.3.1.48]","GO:0004402;GO:0006355;GO:0035267","N","0","Condition_GF_vs_bA.A"
"1724","NVE8740",0,-0.492343912111035,0,0,0.495448525020363,0,0,0.564064633826878,0.560960020917551,0.750016039646961,"PTHR24356;PTHR24356:SF225","PR00008","PF00069;PF00130;PF00433","SM00109;SM00133;SM00220","SSF57889;SSF49562;SSF56112",NA,"Diacylglycerol/phorbol-ester binding signature","Protein kinase domain;Phorbol esters/diacylglycerol binding domain (C1 domain);Protein kinase C terminal domain","",NA,"K06068","PRKCD; novel protein kinase C delta type [EC:2.7.11.13]","GO:0004697;GO:0005524;GO:0005622;GO:0035556;GO:0046872","N","0","Condition_GF_vs_bA.A"
"1725","NVE8741",0,-0.45405433588346,0,0,0.584961555599664,0,0.369898304295486,0.633287580001849,0.502380360285646,0.75711164895797,"PTHR34914","","","","",NA,"","","",NA,"","",NA,"N","0","Condition_GF_vs_bA.A"
"1726","NVE8743",0,-0.494537473832049,0,0,0.690364755630114,0,0,0.70961000902304,0,0.815594879988315,"PTHR12242:SF1;PTHR12242","","","","",NA,"","","",NA,"","","GO:0016021","N","6","Condition_GF_vs_bA.A"
"1727","NVE8792",0,0.651723421249375,0,0,-0.636512535096257,0,0,-0.714220068622461,0,-0.962434251259462,"PTHR34231:SF5;PTHR34231;PTHR37999","","","","SSF51120",NA,"","","",NA,"","","GO:0005509;GO:0005576;GO:0009405","N;Y","28;0;5","Condition_GF_vs_bA.A"
"1728","NVE8825",0,-0.209730340934011,0,0,0,0,0,0,0,0,"PTHR31743","","PF12463","","SSF48371",NA,"","Protein of unknown function (DUF3689)","",NA,"K11796","TRPC4AP; Trpc4-associated protein","GO:0006511;GO:0031464","N","0","Condition_GF_vs_bA.A"
"1729","NVE8867",0,-0.33746900537851,0,0,0.420866391482403,0,0.306909965761203,0.571692505611887,0.488295119507993,0.70665810302598,"PTHR23033;PTHR23033:SF9","","PF02434","","",NA,"","Fringe-like","",NA,"K00731","C1GALT1; glycoprotein-N-acetylgalactosamine 3-beta-galactosyltransferase [EC:2.4.1.122]","GO:0016020;GO:0016263;GO:0016267","N","1;0","Condition_GF_vs_bA.A"
"1730","NVE8901",0,0.458220974554313,0,0,-0.543852351526121,0,0,-0.565805744978575,-0.480174368006767,-0.697320422751456,"PTHR23354","","PF07534;PF00083","SM00584","SSF103473",NA,"","TLD;Sugar (and other) transporter","",NA,"","","GO:0016021;GO:0022857","N","12;0","Condition_GF_vs_bA.A"
